filepath,label,class_name
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_150.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_55.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_83.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_63.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_50.png,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_161.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_8.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_93.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_46.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_142.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_130.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_90.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_115.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_22.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_150.png,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_17.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_92.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_176.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_51.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_89.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_4.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_84.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_2.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_186.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_175.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_68.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_61.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_37.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_179.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_183.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_129.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_175.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_103.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_25.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_107.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_167.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_52.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_164.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_72.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_151.png,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_184.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_54.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_73.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_168.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_66.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_134.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_57.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_155.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_5.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_178.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_16.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_80.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_17.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_73.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_89.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_30.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_134.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_144.png,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_139.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_57.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_31.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_133.png,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_175.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_154.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_169.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_19.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_156.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_88.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_126.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_190.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_121.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_96.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_113.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_129.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_39.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_171.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_77.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_32.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_205.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_121.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_33.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_63.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_61.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_96.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_187.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_75.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_149.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_180.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_132.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_3.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_140.png,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_120.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_141.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_134.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_110.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_17.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_7.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_155.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_158.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_120.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_48.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_171.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_1.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_168.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_120.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_197.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_15.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_112.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_156.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_92.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_51.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_189.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_97.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_123.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_82.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_65.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_199.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_125.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_193.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_86.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_56.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_12.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_5.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_162.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_7.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_80.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_26.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_97.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_67.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_12.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_177.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_119.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_3.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_47.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_91.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_167.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_119.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_65.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_58.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_124.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_88.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_165.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_204.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_41.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_48.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_192.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_20.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_85.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_36.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_137.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_2.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_40.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_11.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_111.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_71.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_53.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_10.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_74.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_67.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_39.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_115.png,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_56.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_7.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_122.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_75.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_31.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_169.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_180.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_117.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_91.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_19.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_21.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_18.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_102.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_108.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_46.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_106.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_114.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_64.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_4.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_49.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_27.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_108.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_36.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_161.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_94.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_152.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_27.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_9.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_126.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_193.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_103.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Guppy\Guppy_147.jpg,4,Guppy
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_37.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_141.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_194.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_24.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_144.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_173.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_5.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_110.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_126.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_98.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Cray\Cray_16.jpg,1,Cray
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_17.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_100.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_168.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Discuss\Discuss_44.jpg,2,Discuss
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Gold\Gold_142.jpg,3,Gold
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_61.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_147.jpg,0,Beta
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_78.jpg,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Oscar\Oscar_143.png,5,Oscar
C:\Users\super\OneDrive - Wichita State University\Summer26\Homework1\images\input\Homework3\Fish\Beta\Bete_90.jpg,0,Beta
